sequence_no,event_type,node_id,lot_id,time_bucket,payload
26000,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025340006,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26001,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025340007,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26002,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025350001,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26003,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025350002,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26004,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025350003,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26005,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025350004,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26006,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025350005,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26007,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025350006,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26008,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025350007,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26009,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025360001,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26010,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025360002,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26011,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025360003,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26012,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025360004,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26013,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025360005,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26014,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025360006,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26015,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025360007,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26016,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025370001,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26017,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025370002,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26018,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025370003,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26019,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025370004,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26020,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025370005,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26021,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025370006,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26022,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025370007,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26023,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025380001,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26024,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025380002,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26025,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025380003,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26026,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025380004,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26027,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025380005,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26028,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025380006,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26029,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025380007,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26030,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025390001,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26031,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025390002,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26032,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025390003,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26033,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025390004,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26034,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025390005,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26035,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025390006,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26036,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025390007,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26037,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025400001,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26038,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025400002,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26039,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025400003,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26040,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025400004,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26041,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025400005,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26042,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025400006,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26043,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025400007,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26044,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025410001,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26045,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025410002,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26046,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025410003,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26047,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025410004,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26048,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025410005,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26049,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025410006,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26050,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025410007,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26051,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025420001,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26052,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025420002,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26053,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025420003,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26054,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025420004,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26055,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025420005,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26056,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025420006,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26057,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025420007,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26058,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025430001,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26059,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025430002,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26060,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025430003,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26061,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025430004,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26062,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025430005,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26063,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025430006,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26064,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025430007,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26065,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025440001,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26066,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025440002,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26067,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025440003,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26068,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025440004,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26069,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025440005,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26070,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025440006,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26071,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025440007,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26072,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025450001,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26073,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025450002,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26074,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025450003,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26075,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025450004,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26076,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025450005,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26077,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025450006,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26078,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025450007,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26079,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025460001,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26080,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025460002,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26081,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025460003,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26082,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025460004,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26083,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025460005,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26084,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025460006,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26085,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025460007,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26086,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025470001,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26087,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025470002,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26088,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025470003,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26089,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025470004,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26090,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025470005,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26091,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025470006,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26092,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025470007,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26093,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025480001,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26094,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025480002,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26095,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025480003,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26096,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025480004,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26097,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025480005,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26098,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025480006,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26099,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025480007,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
26100,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025490001,121,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 569, ""production_size"": 7, ""sales_size"": 0, ""week_no"": 121}"
